transaction_id,timestamp,amount,currency,sender_account,receiver_account,sender_country,sender_municipality,receiver_country,receiver_municipality,transaction_type,notes
1e9ac2ca-5dc6-4f3f-8a05-d3676702f4e1,2025-01-22 17:42:00,39954.16,SEK,SE8902MLOB78786110729072,SE8902BGCD93558191440631,Sweden,Sundsvall,Sweden,Örnsköldsvik,incoming,Insurance payout
0ff3a8e5-5d63-4165-8ad2-88eeef4e5e72,2025-02-16 09:47:00,49799.44,SEK,SE8902DYAF32145510798862,SE8902MOER82232856654070,Sweden,Gävle,Sweden,Borås,outgoing,
26991ee3-448f-4fe4-98a3-eb1ed6c0edd0,2025-05-16 19:47:00,43706.39,SEK,SE8902SVHZ40527211740813,SE8902NGDD82045884942023,Sweden,Borås,Sweden,Lund,incoming,Online purchase
334fd541-d085-4b60-bb17-846c0ecf144c,2025-03-22 13:50:00,15613.84,SEK,SE8902FPPL01400439617541,SE8902TUHP45975930667327,Sweden,Norrköping,Sweden,Göteborg,outgoing,Loan repayment
0d8bbed4-e648-42eb-a655-4c4135876610,2025-03-22 15:56:00,46157.43,SEK,SE8902FICR14070523465802,SE8902MPBO43811251290635,Sweden,Trollhättan,Sweden,Örnsköldsvik,incoming,Tax refund
070719fe-3aa3-4778-a00d-0eb54d8a7c43,2025-05-11 08:17:00,15989.45,SEK,SE8902SDKC53939897005122,SE8902CESP64404653553503,Sweden,Karlskoga,Sweden,Linköping,outgoing,Subscription fee
9f65515c-3af7-4cab-8fac-a6217942e4d8,2025-03-29 12:56:00,18342.92,SEK,SE8902IHIQ01435132647594,SE8902QJJC66980137358707,Sweden,Skövde,Sweden,Helsingborg,incoming,Salary payment
6a7055b2-9e10-4515-9cce-94f348b862ac,2025-03-07 00:12:00,24625.4,SEK,SE8902HUSH51303338766095,SE8902NSCK48583902247407,Sweden,Örebro,Sweden,Kristianstad,incoming,Payment for invoice #6257
896e3df4-b1c1-4bab-ad37-6e09d42de234,2025-01-11 11:45:00,24658.94,SEK,SE8902ZEFG02654072612379,SE8902YJUN28649613685861,Sweden,Karlstad,Sweden,Ängelholm,incoming,Reimbursement for travel
33d0f101-2ccf-4400-b37f-06ae9769b183,2025-04-21 12:38:00,41810.88,SEK,SE8902SQBW98014213919095,SE8902VHGB89375184727781,Sweden,Trollhättan,Sweden,Helsingborg,incoming,Subscription fee
b6810f29-9ff5-4be8-8721-e97325f0b07a,2025-01-22 13:49:00,8888.27,SEK,SE8902MSAR24499635675421,SE8902ZWUQ80611398466416,Sweden,Sundsvall,Sweden,Karlskrona,incoming,
3b985e97-6c2b-4890-b722-c9cc5cf5d9c5,2025-01-15 23:52:00,11929.16,SEK,SE8902SXSR79368601524962,SE8902NFSW96446848690649,Sweden,Södertälje,Sweden,Halmstad,outgoing,Salary payment
da4ed347-4e27-48e8-95d0-768aa11b3159,2025-04-04 08:13:00,35755.89,SEK,SE8902FICR14070523465802,SE8902ZMJW13591262733635,Sweden,Karlstad,Sweden,Halmstad,outgoing,Gift to family member
4add4fe5-af6e-4a8d-9198-67dc80f62f9e,2025-01-13 06:25:00,49424.38,SEK,SE8902SPDW36248491049541,SE8902HSBP85051707021176,Sweden,Kristianstad,Sweden,Jönköping,outgoing,Mobile recharge
4a59612e-5e8f-47f5-8c1c-1075ed8f92fe,2025-03-06 19:07:00,16479.75,SEK,SE8902FIYI65713456085419,SE8902TEDR45835438693366,Sweden,Östersund,Sweden,Stockholm,outgoing,Gift to family member
bf151a72-b766-49d3-a531-997f5d096e2e,2025-05-07 12:39:00,35731.45,SEK,SE8902CYID75986933756307,SE8902UKZH07614450394210,Sweden,Ängelholm,Sweden,Lund,outgoing,
ea762359-eba8-468d-9c0f-79ec6f452d70,2025-04-30 07:19:00,3227.29,SEK,SE8902TJBY61470456909170,SE8902KSPX69896925390721,Sweden,Kalmar,Sweden,Borlänge,incoming,Consulting fee
b1446eda-586f-40d6-9942-e6812776f753,2025-04-30 14:17:00,25125.32,SEK,SE8902NKQD67441527476901,SE8902GUNZ66077737211893,Sweden,Alingsås,Sweden,Alingsås,incoming,Reimbursement for travel
80622840-9783-4777-8386-d50a2f9d0853,2025-03-19 02:45:00,24362.95,SEK,SE8902RADR87006342899524,SE8902FMJT85003375468035,Sweden,Falun,Sweden,Falun,incoming,Consulting fee
8eaee34e-5577-4846-8c10-cee9406b6ffb,2025-03-23 06:38:00,39668.53,SEK,SE8902AEOP68872744631879,SE8902GMUX05957198164015,Sweden,Halmstad,Sweden,Kalmar,incoming,Consulting fee
c61d731a-aa9f-4794-8ecb-f68adf2b1ae5,2025-05-08 19:29:00,3302.76,SEK,SE8902VISV26606115246910,SE8902HYTC59826855483095,Sweden,Stockholm,Sweden,Örebro,incoming,Freelance project payment
a2f715f5-f027-41cb-bfa1-c4c58586bdce,2025-03-17 02:30:00,33033.07,SEK,SE8902ONEQ83766006335630,SE8902LPFD37955850241119,Sweden,Skövde,Sweden,Alingsås,outgoing,Freelance project payment
39ec01a8-b5fd-4e43-884f-59821be72cf1,2025-02-01 12:48:00,693.79,SEK,SE8902SEOH55592315458862,SE8902ENIP08812598160608,Sweden,Borlänge,Sweden,Skövde,incoming,Insurance payout
918acb21-70a3-4b11-a7d7-b303e4640fa0,2025-04-23 01:49:00,17907.28,SEK,SE8902XCIT83626304015289,SE8902BJJW80700710146306,Sweden,Jönköping,Sweden,Eskilstuna,outgoing,Payment for invoice #9373
3c6d79f7-5500-4f2c-9091-3796240ac519,2025-01-02 02:10:00,10029.43,SEK,SE8902KWYN10283874927709,SE8902YHAA89862840296588,Sweden,Norrköping,Sweden,Helsingborg,outgoing,
6d7c4408-0816-4324-8954-e5d021ebf78d,2025-02-09 03:52:00,33963.98,SEK,SE8902KYCA60096331052021,SE8902SHWL66579301942519,Sweden,Södertälje,Sweden,Varberg,outgoing,Gift to family member
91b6bac1-9fca-4379-b1fb-b04c0f5b5ac5,2025-05-15 18:08:00,11560.09,SEK,SE8902ORYE96835562318363,SE8902GUSC80195518315292,Sweden,Varberg,Sweden,Sundsvall,outgoing,Gift to family member
c9895fca-cd72-48ac-b85f-7e617d962f25,2022-08-28 07:24:00,7357.61,SEK,SE8902BMSI04092242487168,SE8902PHGG50254037368588,Sweden,Falun,Sweden,Södertälje,incoming,Online purchase
1aee2a2f-c751-4205-a0f9-4bacf7956448,2025-02-25 12:40:00,41350.31,SEK,SE8902XYFL77134268003997,SE8902ZAUK91622162952240,Sweden,Umeå,Sweden,Falun,incoming,Gift to family member
5a85000d-bbe5-4304-bc45-b298596e15a1,2025-03-23 15:17:00,16940.77,SEK,SE8902KPIZ03782010582028,SE8902RSQK07530336916695,Sweden,Alingsås,Sweden,Gävle,outgoing,Mobile recharge
7c2a2601-3c85-4aec-ad98-d0dabdf56ad6,2025-02-27 13:26:00,20957.64,SEK,SE8902ALDV54212317929105,SE8902HGJI94812001566085,Sweden,Luleå,Sweden,Lidköping,incoming,Consulting fee
11c9c90b-30de-4ab7-a586-5a62ed3a454c,2025-05-09 12:06:00,8834.69,SEK,SE8902TRCO62989417471868,SE8902XDLP91559799357994,Sweden,Örebro,Sweden,Nyköping,outgoing,Subscription fee
2e63e4da-2b3a-4fef-a274-4fd12b847469,2025-01-07 08:17:00,6033.03,SEK,SE8902KGZA81337359607414,SE8902IJXT82994168359885,Sweden,Alingsås,Sweden,Alingsås,incoming,Reimbursement for travel
a306998d-e830-4827-92cf-c0586abec037,2025-04-13 12:37:00,12385.02,SEK,SE8902QDXU96051978299389,SE8902SJTL11599798500691,Sweden,Karlskrona,Sweden,Södertälje,incoming,Freelance project payment
7ceb6c8a-0d24-41b4-9bdb-3305d3312a02,2025-03-05 18:00:00,29713.37,SEK,SE8902WSMI87979653368068,SE8902AQYT55466061009593,Sweden,Sandviken,Sweden,Linköping,incoming,Mobile recharge
59c1ec21-15e7-40ce-8a06-7810b827156e,2025-04-04 16:33:00,45889.4,SEK,SE8902AHXN75154513430499,SE8902ZLSU38152589670591,Sweden,Trelleborg,Sweden,Borås,incoming,Loan repayment
2ff42b63-ffe4-4697-ab0b-698d39688bee,2025-02-24 18:52:00,38195.69,SEK,SE8902AKVJ14339517241760,SE8902BUSQ14594293563574,Sweden,Västerås,Sweden,Ängelholm,incoming,Mobile recharge
d33b9ff2-e47c-4954-922b-5ca3bde9ee7d,2025-04-01 06:40:00,12931.59,SEK,SE8902OSGI33975637174014,SE8902YIRB82459457810481,Sweden,Skövde,Sweden,Skövde,outgoing,Subscription fee
f5e61c86-a304-4b21-8553-9ffc6db6a088,2025-04-21 00:08:00,28157.07,SEK,SE8902PMGE79875782306269,SE8902LRII41141175631962,Sweden,Göteborg,Sweden,Södertälje,incoming,Reimbursement for travel
306757b2-2bd3-481a-be6b-43fd499caea6,2025-01-12 12:08:00,11557.16,SEK,SE8902OBCC22148300299730,SE8902ACBU41545762793300,Sweden,Östersund,Sweden,Landskrona,outgoing,Rent transfer
541ec0cb-b5fe-471a-bac7-5bef4bc1ae97,2025-01-28 10:20:00,23724.8,SEK,SE8902MYQL34957281599288,SE8902KQCR38268845232382,Sweden,Lidköping,Sweden,Gävle,outgoing,Rent transfer
7b37c460-7070-4402-93cc-1fe598fd9678,2025-01-21 16:33:00,25818.99,SEK,SE8902SPDW36248491049541,SE8902BJON09518259687429,Sweden,Motala,Sweden,Karlskrona,incoming,Subscription fee
24cd5427-c318-4483-ac44-5181a22acb98,2025-01-01 12:46:00,34943.14,SEK,SE8902SRXH84953725796179,SE8902NDNF66999896167036,Sweden,Örebro,Sweden,Uddevalla,outgoing,Loan repayment
adb1f378-252a-4788-8384-5558d2fd63d4,2025-02-19 12:31:00,27899.96,SEK,SE8902UJMZ79242324287202,SE8902UJMZ79242324287202,Sweden,Linköping,Sweden,Skellefteå,outgoing,Insurance payout
aa176725-3df2-4796-9d2e-50dca8bcd02c,2025-01-08 08:08:00,8995.56,SEK,SE8902KVVI97729921023785,SE8902SEZT63377163386089,Sweden,Skövde,Sweden,Lidingö,outgoing,
c5bcefb3-fdce-4a59-8a9d-db6855ccdfd9,2025-01-03 08:41:00,21517.22,SEK,SE8902KMHR37818950397919,SE8902YIGN27857962046337,Sweden,Uppsala,Sweden,Uppsala,incoming,Payment for invoice #1798
89739753-bec3-4731-9222-4a9914f189b4,2025-03-03 17:56:00,10054.36,SEK,SE8902QJJC66980137358707,SE8902CWDO20077844008455,Sweden,Uppsala,Sweden,Skövde,incoming,Freelance project payment
6025bea7-6cae-40cf-811b-bd101256df7b,2025-04-17 08:16:00,25263.85,SEK,SE8902JNXI63455067931159,SE8902DODL93628976204056,Sweden,Borlänge,Sweden,Eskilstuna,incoming,Subscription fee
7c6e04c0-6a08-4c71-84ae-474eccfa644d,2025-04-25 01:16:00,33561.52,SEK,SE8902UBZY42420742654613,SE8902ABGA31604511049722,Sweden,Göteborg,Sweden,Sundsvall,incoming,Payment for invoice #7555
47dee1b6-ca37-4078-8ba6-9c9dcd58faa4,2025-03-13 15:21:00,48374.73,SEK,SE8902PZCA54916652714719,SE8902CIMK67512098166572,Sweden,Karlskoga,Sweden,Kristianstad,incoming,Subscription fee
6e03bbe3-8a37-4b7e-984a-e32191920638,2025-01-09 07:26:00,47504.73,SEK,SE8902IKXB56316133626800,SE8902DFUR20294844807414,Sweden,Sandviken,Sweden,Lidköping,incoming,Gift to family member
56e6fbf5-81ec-4dc6-9449-ffeb54a965fd,2025-04-29 18:02:00,13431.29,SEK,SE8902KYCA60096331052021,SE8902IFKO11305456743775,Sweden,Lund,Sweden,Skellefteå,outgoing,Insurance payout
27822b79-6c0b-46f3-8476-2f899cd44870,2025-02-25 17:58:00,41917.16,SEK,SE8902ILZB90860503618301,SE8902KVVI97729921023785,Sweden,Gävle,Sweden,Karlskrona,outgoing,Rent transfer
76a7c2bb-e2e5-4c74-a343-7398f1b79526,2025-03-17 16:57:00,22798.12,SEK,SE8902YMSM74745884812450,SE8902VXEH17556635656786,Sweden,Växjö,Sweden,Trollhättan,outgoing,Utility bill
d275d487-aef2-4a86-971f-450b9bfdcf44,2025-03-05 00:09:00,39196.31,SEK,SE8902LPEN96181569053804,SE8902HONR88805902495744,Sweden,Varberg,Sweden,Trelleborg,outgoing,Loan repayment
253ac4c8-72eb-45d9-b65f-f4ccaf95ea64,2025-02-17 15:39:00,35618.27,SEK,SE8902LHFZ29797803618611,SE8902YCFT26248183967563,Sweden,Skellefteå,Sweden,Uddevalla,incoming,Insurance payout
260f456d-85e3-4ebb-9503-6ed3936062d7,2025-02-08 05:38:00,28075.48,SEK,SE8902YOSZ97253800265776,SE8902RWEK30581396134761,Sweden,Uddevalla,Sweden,Landskrona,incoming,Payment for invoice #8794
e8a71b4e-19f5-4418-93ac-f598db4bca22,2025-03-27 02:05:00,28910.42,SEK,SE8902ORYE96835562318363,SE8902QGCC57365439848735,Sweden,Alingsås,Sweden,Örnsköldsvik,outgoing,Insurance payout
51ab9ee8-5741-4c21-938f-3dcd7eb7d6b6,2025-03-03 17:43:00,26730.99,SEK,SE8902ZUIH32054423564254,SE8902IKXB56316133626800,Sweden,Umeå,Sweden,Jönköping,outgoing,Insurance payout
223c598c-d8da-4c12-8f9a-0039ad4a7cb2,2025-02-10 15:05:00,47544.89,SEK,SE8902RMSO47297381276093,SE8902RCFY84234093453234,Sweden,Sandviken,Sweden,Örebro,incoming,
a3df0e41-71f6-4651-8f73-e64eee8ee540,2025-02-11 01:48:00,15844.82,SEK,SE8902WOOQ92936756940323,SE8902GMRX38439893605753,Sweden,Linköping,Sweden,Ängelholm,outgoing,Subscription fee
55e1e8f9-d7ca-4bec-adbf-c87105ad0ddb,2025-03-05 19:44:00,18522.75,SEK,SE8902TVVW36796985465424,SE8902TVVW36796985465424,Sweden,Falun,Sweden,Linköping,incoming,Subscription fee
84bf3500-b481-4de1-af12-3f5448563e4a,2025-02-01 06:08:00,13939.43,SEK,SE8902DIRT22306886920827,SE8902RDRK72349443062642,Sweden,Skövde,Sweden,Karlskrona,outgoing,Consulting fee
9a09f8a1-e382-493c-be11-2e46adc88318,2025-05-05 12:11:00,38058.06,SEK,SE8902TUHP45975930667327,SE8902GXXP17738713863102,Sweden,Motala,Sweden,Uddevalla,outgoing,Freelance project payment
519a721b-fd5d-439f-a2d5-c54fda37ab6d,2025-05-02 19:07:00,9021.79,SEK,SE8902IZTK78997933116030,SE8902AAGM52051231782998,Sweden,Karlskoga,Sweden,Landskrona,outgoing,
5afd9e4c-348f-4b66-8603-c64db12b2d82,2025-02-19 01:22:00,39560.31,SEK,SE8902PBTS55285525903827,SE8902SSGW48690336553109,Sweden,Trelleborg,Sweden,Trollhättan,outgoing,Freelance project payment
df416d80-6ac2-47d5-9322-a599c53c6f49,2025-01-19 03:53:00,46058.68,SEK,SE8902WDFV26201172115898,SE8902VXCN92555967023068,Sweden,Nyköping,Sweden,Sandviken,outgoing,Rent transfer
b821651d-69ec-46d5-a6f0-46396065d06e,2025-03-21 10:16:00,17891.16,SEK,SE8902MCXU75559151329539,SE8902ILZB90860503618301,Sweden,Örebro,Sweden,Trelleborg,outgoing,Mobile recharge
4726d4b3-bd91-456e-aa97-d8f710dc4ebd,2025-02-17 17:25:00,29630.54,SEK,SE8902YVIK70415315075844,SE8902PTHR81156296745441,Sweden,Trollhättan,Sweden,Landskrona,outgoing,Reimbursement for travel
18757df4-795b-479f-b470-4df7e4257b4f,2025-01-16 03:18:00,29922.42,SEK,SE8902NTFH01064636641044,SE8902NYAZ48924591107358,Sweden,Falun,Sweden,Lidingö,outgoing,Online purchase
c05a8910-63bf-45df-a4af-d04f6f15c724,2025-04-21 23:18:00,11862.5,SEK,SE8902ZIYZ32091394621221,SE8902ETKQ88425525618595,Sweden,Skövde,Sweden,Trelleborg,outgoing,Loan repayment
69c11a13-d6d1-47dd-8e5d-8e8c366fbbde,2025-04-23 19:48:00,20088.45,SEK,SE8902WOCA81616237592259,SE8902DLDV82611237215432,Sweden,Örnsköldsvik,Sweden,Jönköping,outgoing,Payment for invoice #2269
143d0335-54df-4deb-b0dc-e159ad0d79a7,2025-03-11 17:07:00,37476.41,SEK,SE8902VEAH30336103124143,SE8902IZTD49242406990957,Sweden,Landskrona,Sweden,Lidingö,incoming,Utility bill
5a1c7ca1-578d-402c-8d7e-cab10cf5673e,2025-05-08 06:09:00,42355.63,SEK,SE8902RMSO47297381276093,SE8902URHJ34985941724410,Sweden,Kristianstad,Sweden,Helsingborg,outgoing,
ea5b80b4-5ed1-41de-9031-7901d85250b7,2025-02-23 09:44:00,37051.5,SEK,SE8902WUYX84984211191528,SE8902IBBB76794427347626,Sweden,Östersund,Sweden,Lidköping,incoming,Utility bill
6e097b0b-bb0a-4f50-b04c-ec18d685f9a0,2025-02-03 17:11:00,27197.67,SEK,SE8902SEZT63377163386089,SE8902RDRK72349443062642,Sweden,Motala,Sweden,Karlskrona,outgoing,
0cd30a97-dee2-44ea-b8b3-3c705201519c,2025-03-09 17:49:00,20013.87,SEK,SE8902NARF82423087494951,SE8902RZBJ59535588376954,Sweden,Mölndal,Sweden,Jönköping,incoming,Insurance payout
94e6be42-168e-4cdb-97b3-43da5c7fd1c1,2025-04-29 08:11:00,31878.22,SEK,SE8902BYTT19342387644139,SE8902RZSQ95960445465287,Sweden,Halmstad,Sweden,Stockholm,outgoing,
d738a737-0e48-4517-a55d-a214fa18e169,2025-01-10 22:41:00,25630.45,SEK,SE8902LCFJ99564345040191,SE8902ITJX66553943593787,Sweden,Kalmar,Sweden,Södertälje,outgoing,
2f5260aa-a3ab-45a2-9e92-e0ffef224367,2025-03-02 22:48:00,37323.77,SEK,SE8902OSSE16603512853960,SE8902NVQD71265390083232,Sweden,Trollhättan,Sweden,Luleå,outgoing,Tax refund
6aa3808f-e959-4744-8310-46d813ee46c3,2025-02-07 04:29:00,24476.42,SEK,SE8902JWUP15793818606310,SE8902QAUK57794442680583,Sweden,Norrköping,Sweden,Landskrona,incoming,Subscription fee
c8a10ffb-aa7a-40da-9cb5-a47042cf42fb,2025-01-13 23:18:00,24591.5,SEK,SE8902QOCB42246763060437,SE8902IJXT82994168359885,Sweden,Skellefteå,Sweden,Lund,incoming,Loan repayment
def79c9a-cdfa-4157-b968-2a888dc3cfad,2025-01-07 17:53:00,37646.58,SEK,SE8902IYGT10805667419165,SE8902YSVF37110783104262,Sweden,Örnsköldsvik,Sweden,Skellefteå,outgoing,Payment for invoice #2296
cbee1f6c-b77b-4767-bf6c-ccba0188c1e1,2025-02-24 19:38:00,38050.14,SEK,SE8902BLES31607704362507,SE8902KECX77454952878335,Sweden,Östersund,Sweden,Alingsås,outgoing,Loan repayment
d5def18a-e1db-4809-9d8a-36fe77cbe846,2025-02-20 12:34:00,21924.34,SEK,SE8902SVOJ32793267590900,SE8902XIVG18316797897983,Sweden,Landskrona,Sweden,Göteborg,outgoing,Mobile recharge
58cf8c26-7497-4f48-9a81-f227ad326210,2025-04-27 08:53:00,35861.78,SEK,SE8902TRHO02165627205546,SE8902GWVM62767929461194,Sweden,Helsingborg,Sweden,Kalmar,outgoing,Utility bill
d03db0b6-a247-4473-824a-e8c4a2aa63dc,2025-02-26 02:46:00,45179.91,SEK,SE8902YOEQ24302821558052,SE8902IAMU23934107119714,Sweden,Eskilstuna,Sweden,Eskilstuna,incoming,Salary payment
c1d6559b-e4be-4bec-a10f-bc780c5d3e14,2025-04-18 15:35:00,27277.59,SEK,SE8902HKIS28140752808933,SE8902LJFE17402265899473,Sweden,Örnsköldsvik,Sweden,Uppsala,incoming,Subscription fee
90d36d2d-c774-43e7-9320-86bc9a93bd06,2025-01-25 07:59:00,41704.52,SEK,SE8902SGSD43591731018892,SE8902VKKZ33314704720446,Sweden,Helsingborg,Sweden,Södertälje,outgoing,
4e701f26-92da-4688-bade-d2e6ffce7e8e,2025-03-28 00:52:00,26676.3,SEK,SE8902FOSG59896805742255,SE8902IRYW06007116098969,Sweden,Kristianstad,Sweden,Norrköping,outgoing,
0908615b-0c7b-4791-b651-463a17c9a0e7,2025-03-28 05:52:00,17770.18,SEK,SE8902WPHL32329175684552,SE8902UKGU22372539668767,Sweden,Falun,Sweden,Umeå,outgoing,Tax refund
9301ad84-c4b1-4bc3-8258-44aa8a8d844d,2025-04-08 23:07:00,23687.1,SEK,SE8902EFPE75418536242597,SE8902YSFJ49641407660452,Sweden,Karlstad,Sweden,Trollhättan,outgoing,Online purchase
7f0fc8f8-c857-48e0-8c6f-a1dd39c53912,2025-02-02 11:39:00,31237.84,SEK,SE8902ZHVU99937869772842,SE8902IABM71838135855326,Sweden,Varberg,Sweden,Skellefteå,outgoing,Subscription fee
d548fe2f-8846-4ce4-a389-51dd175dda2b,2025-01-21 03:36:00,23681.41,SEK,SE8902KXZG04188160034505,SE8902XYFL77134268003997,Sweden,Karlskrona,Sweden,Trollhättan,incoming,Subscription fee
9711a76d-21da-4b7e-8127-c9284cf611d0,2025-02-03 11:02:00,1654.09,SEK,SE8902TJHH19935980929357,SE8902IVUK70685762740591,Sweden,Falun,Sweden,Falun,incoming,Mobile recharge
738a60d1-468a-42a7-aa96-6133f2a88093,2025-05-07 16:28:00,13725.09,SEK,SE8902CIAL03937645988715,SE8902KJOF66901288434847,Sweden,Kristianstad,Sweden,Trollhättan,outgoing,Freelance project payment
a3577893-5ac7-4143-adfd-bd955e46f7e0,2025-04-22 15:38:00,30955.08,SEK,SE8902YGCP33752044731486,SE8902TYLT40345582138055,Sweden,Karlskrona,Sweden,Kristianstad,incoming,Reimbursement for travel
1faf9444-f598-46b6-94ba-fe9d6271e1c0,2025-05-05 02:28:00,17992.75,SEK,SE8902PADC91933870541145,SE8902HYTC59826855483095,Sweden,Trelleborg,Sweden,Örnsköldsvik,outgoing,Consulting fee
6cac3415-9404-4df1-b966-eb4e782b9c56,2025-01-04 06:49:00,16691.15,SEK,SE8902STNU52506311905850,SE8902IZSA05856911089420,Sweden,Gävle,Sweden,Karlstad,outgoing,Consulting fee
e1696d1a-814b-480f-bd7a-d77cdaf14ad6,2025-04-07 05:41:00,13489.51,SEK,SE8902SJTL11599798500691,SE8902XTUF07459707305027,Sweden,Borås,Sweden,Örnsköldsvik,outgoing,Insurance payout
22bdbdc8-0066-4156-899f-87e5a16dd64f,2025-01-19 06:02:00,15144.56,SEK,SE8902KEKK45865323405335,SE8902SBKR74537144087144,Sweden,Lidköping,Sweden,Karlstad,incoming,Loan repayment
3200d761-29c5-4465-9912-1d915db917e9,2025-02-05 04:29:00,30598.14,SEK,SE8902JJMT50451734303855,SE8902EEIO32120926178982,Sweden,Falun,Sweden,Sandviken,incoming,Loan repayment
6f881887-c593-44ff-b191-6843ae364fb6,2025-02-16 06:13:00,37808.81,SEK,SE8902AEQJ97044224731438,SE8902DPEB81005169704748,Sweden,Uppsala,Sweden,Växjö,incoming,Tax refund
1b27173c-c529-40fb-98de-c3e3b875d2e6,2025-02-10 04:36:00,20377.97,SEK,SE8902THJU27854211405441,SE8902LFWM72503172970805,Sweden,Stockholm,Sweden,Alingsås,incoming,Salary payment
46148c9f-e08b-4b81-9d96-bdb09544e31a,2025-05-12 07:43:00,831.67,SEK,SE8902YWOR66141106925315,SE8902DEGT90866342611697,Sweden,Landskrona,Sweden,Falun,incoming,Subscription fee
1dfd3cb7-d66f-4339-9c04-9c0c26cdeedc,2025-05-07 08:13:00,4421.61,SEK,SE8902GJGO81998026653225,SE8902REPB36443168681858,,Örnsköldsvik,Sweden,Uppsala,outgoing,Reimbursement for travel
f5ce3659-ae75-4be6-8ee7-9cc58ece5fce,2025-02-21 04:51:00,29775.36,SEK,SE8902AEOP68872744631879,SE8902JAGM21136886702516,Sweden,Karlskoga,Sweden,Lidköping,outgoing,Gift to family member
e32ded18-181e-42df-ad6e-c26eb09f50a4,2025-05-08 13:24:00,20786.34,SEK,SE8902KXIU12156687445452,SE8902YSFJ49641407660452,Sweden,Lund,Sweden,Karlstad,incoming,Reimbursement for travel
afe2345b-8405-4e33-a354-392ced225c0a,2025-03-05 07:50:00,8871.72,SEK,SE8902VTUP47297286356491,SE8902SDKA82949389178098,Sweden,Piteå,Sweden,Göteborg,outgoing,Salary payment
19338dde-0167-4662-891a-e783d0abc83b,2025-01-06 04:32:00,17877.67,SEK,SE8902RMSO47297381276093,SE8902QOCB42246763060437,Sweden,Växjö,Sweden,Halmstad,outgoing,Loan repayment
b538b303-27b6-42f2-864e-9c37b578733f,2025-01-04 07:18:00,15672.8,SEK,SE8902CWDO20077844008455,SE8902WOII80941988729719,Sweden,Falun,Sweden,Skellefteå,outgoing,Loan repayment
d24faafa-56ca-4ce0-b41f-59d57c18ecf7,2025-03-24 08:14:00,44564.67,SEK,SE8902FBWR45134219538438,SE8902HVPT46962947592889,Sweden,Skövde,Sweden,Trelleborg,outgoing,Loan repayment
b64a242b-8345-404b-a820-45dbaa1a9116,2025-04-06 03:59:00,27952.96,SEK,SE8902TJIS91982698708838,SE8902ETJH02290530681613,Sweden,Ängelholm,Sweden,Växjö,outgoing,Loan repayment
99282594-2180-4bba-a9c6-eb197b56f6dc,2025-01-13 19:19:00,29897.62,SEK,SE8902VHSV79689453378952,SE8902DLWG41019668778673,Sweden,Jönköping,Sweden,Nyköping,outgoing,Online purchase
830ad34d-1b00-46fd-9965-4e94d69c2836,2025-04-27 21:37:00,608.87,SEK,SE8902LVXU45645431379058,SE8902MDNM47158749964475,Sweden,Ängelholm,Sweden,Östersund,outgoing,Subscription fee
f1471307-9bec-40e5-9e31-fa2f62a8d7ba,2025-04-18 07:28:00,21289.93,SEK,SE8902YLKU32227128491828,SE8902MGEE43594824630478,Sweden,Sundsvall,Sweden,Växjö,incoming,
cbfa2c0c-8c8b-43d1-9e6c-3ee04bfa69f0,2025-02-11 21:58:00,27523.25,SEK,SE8902UJMZ79242324287202,SE8902AZCJ34918120321272,Sweden,Uppsala,Sweden,Örnsköldsvik,incoming,Utility bill
b33d8845-9719-4fff-8037-a2c5de46b5a9,2025-05-14 23:53:00,46037.22,SEK,SE8902CZCK70016925304587,SE8902RCFY84234093453234,Sweden,Kalmar,Sweden,Jönköping,incoming,Mobile recharge
68bff199-15ab-4670-92f5-560ae454c639,2025-01-21 15:25:00,46282.65,SEK,SE8902CROF85183628265404,SE8902IRFB61133327098904,Sweden,Växjö,Sweden,Ängelholm,outgoing,Rent transfer
acfe0522-42a4-4276-9037-319c689d0d98,2025-01-28 05:11:00,7987.29,SEK,SE8902NJNO71292435669410,SE8902ETJH02290530681613,Sweden,Falun,Sweden,Malmö,outgoing,Subscription fee
a3ed02cc-9610-4cd2-a42a-5da34b4fc407,2025-03-01 11:35:00,36488.32,SEK,SE8902VQJB24905491378975,SE8902SMVS26727409745066,Sweden,Norrköping,Sweden,Ängelholm,outgoing,Consulting fee
541d9d0e-ffe9-4294-a774-9118106b7e0a,2025-04-01 20:39:00,41678.13,SEK,SE8902SZWO66860675966705,SE8902KQCR38268845232382,Sweden,Landskrona,Sweden,Varberg,outgoing,Utility bill
c04cbceb-614a-4320-817a-b23d1bb69287,2025-03-24 18:21:00,15130.87,SEK,SE8902CWDO20077844008455,SE8902TZPP25953879912562,Sweden,Västerås,Sweden,Ängelholm,outgoing,Salary payment
e3c60b52-381e-41a1-acb8-8a33269ca247,2025-01-20 16:58:00,40153.17,SEK,SE8902RZBJ59535588376954,SE8902HJCU51381730307695,Sweden,Landskrona,Sweden,Malmö,outgoing,
3259ada4-225c-425d-8ef8-56580bd37e4c,2025-01-16 01:00:00,21026.86,SEK,SE8902PEON36946466714039,SE8902ILYV54908324507359,Sweden,Karlskoga,Sweden,Motala,incoming,
9c8107aa-328c-4a9c-80fd-6c8b441f05fc,2025-01-09 09:18:00,9488.04,SEK,SE8902CZCK70016925304587,SE8902MBFA83036715543859,Sweden,Norrköping,Sweden,Halmstad,outgoing,Online purchase
